Index,Height(Inches),Weight(Pounds),Height(cm),Weight(kg),BMI
413,62.01666,109.0848,157.5223164,49.480032962976004,19.940948006833914
414,65.28516,125.971,165.8243064,57.13948444127001,20.779731835370423
415,67.70163,110.2325,171.9621402,50.000620926025,16.90868036128542
416,70.85794,134.4706,179.9791676,60.994838149322,18.82992566163113
417,68.17075,115.5067,173.153705,52.392957803879,17.47468434480963
418,67.45006,125.1086,171.3231524,56.748306381382,19.333958893771534
419,71.04224,116.4113,180.44728960000003,52.803277461781,16.216613029161614
420,67.83032,133.3944,172.2890128,60.506682040728,20.383941929550197
421,67.15488,108.7478,170.57339520000002,49.327172334286004,16.953666365742894
422,68.30289,134.3986,173.48934060000002,60.962179498682,20.254190604512594
423,65.41208,131.2085,166.1466832,59.515174479144996,21.55978171473781
424,68.66755,130.8318,174.415577,59.344306233366,19.507810088153054
425,70.06733,127.0838,177.9710182,57.644242030606,18.19941225331495
426,69.13413,119.4067,175.6006902,54.161968046879004,17.56475107784295
427,67.02078,105.5616,170.2327812,47.881936324992004,16.522863524033387
428,65.52274,134.4733,166.4277596,60.996062848721,22.021670970129335
429,70.19808,132.6897,178.30312320000002,60.187035497589,18.931501136061254
430,67.66866,126.058,171.8783964,57.17894697746001,19.355017430161293
431,69.73257,126.3532,177.1207278,57.312847445084,18.268934119376304
432,67.61719,142.3603,171.74766259999998,64.573545870911,21.891371174074923
433,70.79589,124.5873,179.8215606,56.511848678901,17.476561509209297
434,69.65804,122.3604,176.9314216,55.501743830148,17.72950843714877
435,66.73277,123.2298,169.50123580000002,55.896097036626,19.455202090065836
436,67.58008,131.4049,171.65340319999999,59.604260020613005,20.22890916657988
437,65.25317,124.3037,165.7430518,56.38320988276901,20.524809464226824
438,70.71387,128.3836,179.6132298,58.233821393132004,18.05089106500459
439,71.27374,136.853,181.0352996,62.07547661161001,18.940591282860233
440,66.55913,118.0569,169.0601902,53.549709065853,18.735893504258044
441,68.04247,121.4969,172.8278738,55.110066818653,18.4502970786637
442,68.11699,119.2811,173.0171546,54.104996845207,18.074198398891244
443,71.2367,126.5545,180.941218,57.40415558916501,17.53348774049084
444,66.92387,129.2477,169.98662979999997,58.625770560049006,20.28892500860026
445,71.10381,134.7804,180.60367739999998,61.135361065548,18.7430085545134
446,69.41466,146.0725,176.3132364,66.257371466825,21.313970872753
447,69.16807,162.4109,175.6868978,73.668345044833,23.86723805854803
448,68.57725,130.1885,174.18621500000003,59.052510261745006,19.463045563418994
449,69.60315,132.1941,176.792001,59.962235119017,19.18459300829774
450,69.05087,127.4591,175.3892098,57.81447524706701,18.794502979205337
451,68.28699,125.3466,173.4489546,56.856261365442,18.898830311336173
452,69.25276,134.7559,175.9020104,61.124248052483004,19.75476752914324
453,68.23862,121.9395,173.3260948,55.310826801615,18.41120638414319
454,67.6868,125.6688,171.924472,57.002408827056,19.28491860189343
455,68.84083,145.956,174.85570819999998,66.20452795572,21.653498008165208
456,69.52061,119.9207,176.58234940000003,54.395114525059,17.4447726553958
457,66.97668,111.5093,170.12076720000002,50.579767664041,17.476810003702493
458,72.0053,138.676,182.89346200000003,62.902375502119995,18.80488514843085
459,67.44482,135.0151,171.3098428,61.241819194787,20.86812597922633
460,66.06214,116.509,167.7978356,52.84759343633,18.76949145999463
461,65.5747,123.9575,166.559738,56.226176204275,20.26742111096594
462,68.30171,136.952,173.4863434,62.12038225624,20.639707230767787
463,71.02603,153.0797,180.4061162,69.435783921889,21.334419423483816
464,70.76882,126.357,179.7528028,57.31457109609,17.738369819713263
465,67.50812,145.0614,171.47062480000002,65.79874422151799,22.378869536909566
466,69.50936,135.1739,176.5537744,61.313849663143,19.670009597560632
467,66.4455,108.806,168.77157,49.35357141022,17.32686551003348
468,68.5689,110.5155,174.165006,50.128987566735006,16.52597666892404
469,67.01296,138.2685,170.2129184,62.717536611345,21.647310971328768
470,68.70004,119.5111,174.4981016,54.209323090307,17.802974558506357
471,68.23013,115.3214,173.30453020000002,52.308907137718,17.41629675065427
472,70.40713,132.3684,178.8341102,60.04129626910801,18.773677084999722
473,65.69989,93.99438,166.8777206,42.635133590880606,15.309849095773878
474,65.7031,127.4051,166.88587400000003,57.78998125908701,20.749775323932
475,68.48055,134.3024,173.940597,60.91854391268801,20.134813048125913
476,66.62891,124.9721,169.23743140000002,56.686391022877004,19.791830265931864
477,66.84285,124.072,169.780839,56.27811253064,19.523702115564816
478,69.89734,133.5476,177.5392436,60.576172391812,19.218217215649933
479,67.6543,134.1509,171.841922,60.849824668633005,20.606350765541208
480,68.30917,130.2489,173.50529179999998,59.079907240893,19.625211901892104
481,69.74848,138.0935,177.1611392,62.63815794659501,19.95731209994703
482,68.57906,126.6064,174.1908124,57.427697033168,18.92652624180821
483,68.14477,131.8076,173.08771579999998,59.786921668012006,19.95600938560742
484,67.98093,131.7363,172.6715622,59.754580532031,20.041469664412443
485,64.82535,117.6261,164.656389,53.354301472857,19.6794186433857
486,69.20785,126.1943,175.787939,57.240771617491,18.523682599372485
487,69.2656,127.5132,175.934624,57.839014594284,18.68608202399157
488,70.9403,142.4785,180.18836199999998,64.627160489045,19.904973334744994
489,69.07826,139.444,175.4587804,63.25073444228,20.545435914227625
490,66.20183,110.3204,168.15264820000002,50.040491695348,17.697590659477452
491,71.05779,131.9541,180.4867866,59.85337295021701,18.373750040871325
492,68.99493,129.2037,175.2471222,58.605812495769,19.082659510577475
493,70.96089,124.3513,180.2406606,56.404800879581,17.362430867776588
494,66.02496,126.5251,167.7033984,57.390819973487,20.40603856162492
495,69.8641,149.2303,177.454814,67.689725452811,21.495481699852995
496,66.82802,142.1577,169.7431708,64.48164805674901,22.37955815050586
497,69.09424,127.1436,175.4993696,57.67136685433201,18.72445229187839
498,66.81425,122.3353,169.70819500000002,55.490358661661006,19.26690265525161
499,67.13183,112.6659,170.5148482,51.104392599183,17.576557747294427
500,64.57428,134.2647,164.0186712,60.901443480339005,22.638153903171318
501,68.68038,120.6936,174.4481652,54.74569606783201,17.989420355093326
502,67.53724,115.783,171.5445896,52.51828537571,17.846641028525237
503,71.17732,128.6855,180.79039279999998,58.370760929635,17.858486843743265
504,70.53514,134.7611,179.1592556,61.126606732807005,19.043720080784436
505,71.53411,118.3419,181.6966394,53.678982891303,16.259623632407507
506,66.77301,106.1557,169.6034454,48.151415552009,16.739393478980993
507,66.33636,126.3823,168.4943544,57.326046983051,20.19209065841269
508,64.83095,114.3716,164.670613,51.878085104692005,19.13161941471509
509,68.38247,130.2787,173.69147379999998,59.093424293519,19.587641930016737
510,68.05038,123.3066,172.8479652,55.930932930642,18.720761946911857
511,69.09149,122.8571,175.49238459999998,55.72704316032701,18.094619282925926
512,69.91046,125.6932,177.5725684,57.013476480884,18.08113841679786
513,68.40737,111.7247,173.7547198,50.677471460539,16.785787347641744
514,68.32559,125.5516,173.54699860000002,56.949247801292,18.90835632051748
515,66.95555,119.9702,170.06709700000002,54.417567347374,18.814753224241244
516,70.54816,132.6043,179.19232639999998,60.148298709191,18.73201652440936
517,69.37805,132.6738,176.220247,60.179823378906,19.37935406841987
518,67.52012,117.4521,171.5011048,53.275376400477,18.11309573698847
519,64.87142,101.8549,164.7734068,46.200605487113,17.01662487238953
520,69.13396,128.4418,175.6002584,58.260220469066006,18.893909137614504
521,68.81192,134.0414,174.7822768,60.800156304118005,19.902604412819837
522,67.56446,127.7511,171.61372839999999,57.946924219107,19.675525274806372
523,68.16772,127.6172,173.1460088,57.886188200764,19.308564273884564
524,65.80687,139.3971,167.1494498,63.229460960127,22.63130390771009
525,64.92276,113.9381,164.9038104,51.681452812297,19.00523883799175
526,68.35584,147.5188,173.6238336,66.913402111556,22.197007518150524
527,66.71546,132.6523,169.45726839999998,60.170071142951,20.953671071685555
528,69.18196,132.8139,175.72217840000002,60.243371669942995,19.50994806115536
529,65.88795,105.0942,167.35539300000002,47.669927251254,17.020215915928013
530,66.03733,127.5187,167.7348182,57.841509352319,20.558582760808996
531,69.44194,130.7305,176.3825276,59.29835732628501,19.06037931178455
532,67.14847,128.5815,170.55711380000002,58.323587323155,20.049546417997508
533,65.69442,122.5699,166.8638268,55.59677143166301,19.96756807225709
534,69.42723,157.2961,176.3451642,71.348310790757,22.94333708461682
535,66.54503,121.1097,169.0243762,54.934435852989004,19.22852562199358
536,69.04469,147.5061,175.3735126,66.907641488457,21.75443056376527
537,67.62036,117.493,171.75571440000002,53.29392832841,18.06572284372378
538,69.59105,132.4472,176.761267,60.07703934786401,19.228008717827883
539,68.12343,118.1774,173.0335122,53.604366946438006,17.90357357284273
540,71.22641,123.7319,180.91508140000002,56.123845765603,17.147384198791464
541,66.43285,130.365,168.739439,59.132569315050006,20.767946089110872
542,66.31808,122.8882,168.4479232,55.741149883034005,19.644663845898606
543,68.02724,107.8693,172.78918960000001,48.928691437241,16.388170193735537
544,68.2876,118.591,173.450504,53.79197275067,17.87995162737614
545,66.91609,125.6467,169.9668686,56.992384435679,19.728237193818252
546,71.77546,148.6016,182.3096684,67.40455192979199,20.28008746932433
547,66.04535,150.279,167.755189,68.16540777123001,24.222117791853808
548,69.01455,127.0678,175.296957,57.636984552686,18.756530040789663
549,68.70744,128.7122,174.51689760000002,58.382871845914,19.16948680197874
550,65.012,118.4233,165.13048,53.715905310221004,19.699191993914294
551,66.05857,125.3879,167.78876780000002,56.874994730323,20.202057366574266
552,71.16403,149.2676,180.7566362,67.706644448212,20.722530580933597
553,67.55274,107.3484,171.58395960000001,48.692415171708,16.538950405865645
554,68.83455,133.6992,174.839757,60.644936995104,19.838743427017718
555,68.11811,124.8508,173.01999940000002,56.631370268396005,18.917531148021542
556,67.90528,112.7028,172.47941120000002,51.121130157636,17.184065702088535
557,67.64085,127.8407,171.807759,57.987566095459,19.644877923292682
558,69.78282,134.1615,177.2483628,60.854632747755,19.369980389732227
559,67.99889,138.6031,172.7171806,62.869308618347006,21.07500101857085
560,69.41465,126.044,176.313211,57.17259668428,18.39154473791368
561,70.42989,129.5856,178.8919206,58.779039421872,18.367118630294666
562,67.67519,134.1054,171.8949826,60.829186215798,20.586646430755916
563,67.88036,106.1251,172.4161144,48.137535625487004,16.193030951086435
564,68.06905,127.0561,172.895387,57.631677521957,19.279441504285295
565,66.99435,121.9241,170.165649,55.303841479117004,19.099038763074468
566,71.57689,150.7365,181.8053006,68.37292628050501,20.685741129017845
567,64.36564,116.0061,163.4887256,52.619481833457,19.686610555649956
568,67.93011,125.4748,172.5424794,56.914411907276005,19.117459716530398
569,69.91863,131.6099,177.5933202,59.697246456463006,18.927839573371912
570,69.93864,129.0696,177.64414560000003,58.54498575895201,18.551879108110143
571,66.79766,129.1117,169.66605639999997,58.56408199772901,20.344237116534458
572,70.11119,148.1624,178.08242259999997,67.205334160888,21.19149688487051
573,68.94814,105.388,175.1282756,47.80319268956001,15.586347709111973
574,68.02886,110.5447,172.79330439999998,50.142232463939,16.793833617552796
575,69.36148,118.6402,176.1781592,53.814289495274,17.33777947917757
576,68.44886,122.8151,173.86010439999998,55.707992280787,18.429673214151816
577,65.70282,124.887,166.88516280000002,56.647790312190004,20.33983943987369
578,69.55674,135.7695,176.6741196,61.584009278715,19.729772955253527
579,65.84635,116.4563,167.249729,52.823689118431005,18.884169193416533
580,68.79983,125.3617,174.7515682,56.863110610229,18.62037615120318
581,69.03835,133.122,175.357409,60.38312347914001,19.636647064357664
582,67.36352,138.3328,171.10334079999998,62.746702600736,21.432554150965093
583,70.35788,124.4972,178.70901519999998,56.47098000636401,17.682041333621743
584,69.88828,136.7205,177.5162312,62.015375622585,19.67991601251821
585,65.15319,115.0153,165.4891026,52.170062513261,19.049455006989078
586,69.40907,132.6366,176.2990378,60.162949742742,19.356607203756248
587,68.50874,143.1323,174.0121996,64.923719180551,21.440948669155723
588,65.71552,134.7422,166.9174208,61.118033837014,21.936434706046235
589,63.98308,122.6246,162.5170232,55.621582934302005,21.059382205569058
590,70.07685,153.5634,177.99519899999999,69.655186551258,21.98552713361432
591,68.42542,126.289,173.8005668,57.283726814930006,18.963953775125542
592,68.23665,134.7206,173.321091,61.108236241822,20.342153198357785
593,67.82856,134.5987,172.2845424,61.052943331919,20.569037903816678
594,66.31277,118.3945,168.43443580000002,53.702841849965,18.929341051954058
595,69.75128,121.2997,177.1682512,55.020618403289006,17.528859928810366
596,65.70901,132.2844,166.90088540000002,60.003194510028,21.54056503678641
597,66.88227,139.0617,169.8809658,63.077326079229,21.856661791956338
598,67.2791,110.698,170.888914,50.21176817426,17.194032185192803
599,70.63357,154.1073,179.4092678,69.90189544130101,21.716968658129392
600,69.9377,124.1592,177.641758,56.317665785304,17.846560200556716
601,65.87671,134.5173,167.3268434,61.01602091300101,21.792780559801802
602,72.44694,138.2622,184.0152276,62.714678979414,18.520882531252806
603,70.07052,149.0801,177.9791208,67.621595878837,21.347513743507797
604,67.68486,127.0075,171.9195444,57.609632932775,19.49147049937762
605,66.1151,117.8222,167.932354,53.443250936614,18.950650263584038
606,69.94355,148.9096,177.656617,67.54425837975201,21.40058581853039
607,68.24317,128.2151,173.33765180000003,58.15739107878701,19.3561553122712
608,68.80144,129.6944,174.7556576,58.828390271728004,19.263024438229888
609,66.61818,125.5674,169.2101772,56.956414560738004,19.89251443428243
610,70.18701,128.7947,178.2750054,58.420293216439006,18.381579032912896
611,65.58971,124.187,166.5978634,56.33027565319,20.295652662790808
612,68.69566,151.4167,174.4869764,68.681459810579,22.5586695927189
613,64.88639,106.9803,164.81143060000002,48.525447820311,17.864665698077914
614,69.81993,145.6221,177.3426222,66.053073463377,21.00229618690347
615,66.33962,121.5926,168.50263479999998,55.153475608462,19.42493138152373
616,70.4434,130.9386,178.926236,59.39274989848201,18.551771298194247
617,69.99163,135.6203,177.77874020000002,61.516333297111,19.463941590756995
618,70.13617,123.9315,178.1458718,56.214382802655,17.713154923294308
619,67.1793,131.9955,170.635422,59.872151674335,20.563000416405153
620,68.2034,117.484,173.236636,53.28984599708,17.756811385826133
621,67.76121,129.6577,172.1134734,58.81174343174901,19.853373621817603
622,64.79753,122.3706,164.58572619999998,55.506370472322004,20.490780159702698
623,66.47871,114.5867,168.85592340000002,51.975652823479,18.22918920546779
624,66.98337,116.5401,170.1377598,52.861700159037,18.261637038300904
625,65.69991,139.4307,166.8777714,63.244701663759,22.710524572574794
626,66.82705,123.4822,169.74070700000001,56.01058375081401,19.440081685467554
627,66.35141,132.5492,168.5325814,60.12330576960401,21.167769886350463
628,70.13491,143.4013,178.1426714,65.045735528081,20.496651063235543
629,70.11565,132.9429,178.093751,60.30188508567301,19.01225044585016
630,64.56145,98.8972,163.98608299999998,44.859015334364,16.68152504230632
631,68.15724,122.4342,173.1193896,55.535218947054005,18.53007017784076
632,67.1475,104.6767,170.55464999999998,47.480552436779,16.322573553738888
633,70.88927,142.7847,180.0587458,64.766050472739,19.976480352844238
